location_id,Max_dn,ISP_Max_dn,Max_up,ISP_Max_up,BEAD_status,address
1289835943,1200,Xfinity,35,Xfinity, served,319 ALPINE LN SONORA CA
1289835944,1200,Xfinity,35,Xfinity, served,203 ARBONA CIR S SONORA CA
1289835945,1200,Xfinity,35,Xfinity, served,487 ALPINE LN SONORA CA
1289835946,1200,Xfinity,35,Xfinity, served,459 ALPINE LN SONORA CA
1289835947,1200,Xfinity,35,Xfinity, served,275 ARBONA CIR S SONORA CA
1289835948,1200,Xfinity,35,Xfinity, served,434 ARBONA CIR N SONORA CA
1289835949,1200,Xfinity,35,Xfinity, served,496 ALPINE LN SONORA CA
1289835950,1200,Xfinity,35,Xfinity, served,96 ARBONA CIR S SONORA CA
1289835951,1200,Xfinity,35,Xfinity, served,437 CALAVERAS WAY SONORA CA
1289835952,1200,Xfinity,35,Xfinity, served,721 ARBONA CIR N SONORA CA
1289835953,1200,Xfinity,35,Xfinity, served,294 ARBONA CIR S SONORA CA
1289835954,1200,Xfinity,35,Xfinity, served,691 ARBONA CIR N SONORA CA
1289835955,1200,Xfinity,35,Xfinity, served,325 ARBONA CIR N SONORA CA
1289835956,1200,Xfinity,35,Xfinity, served,686 GOLDEN GATE DR SONORA CA
1289835957,1200,Xfinity,35,Xfinity, served,694 GOLDEN GATE DR SONORA CA
1289835958,1200,Xfinity,35,Xfinity, served,87 ARBONA CIR S SONORA CA
1289835959,1200,Xfinity,35,Xfinity, served,48 ARBONA CIR S SONORA CA
1289835960,1200,Xfinity,35,Xfinity, served,165 ARBONA CIR S SONORA CA
1289835961,1200,Xfinity,35,Xfinity, served,61 ARBONA CIR S SONORA CA
1289835962,1200,Xfinity,35,Xfinity, served,544 ALPINE LN SONORA CA
1289835963,1200,Xfinity,35,Xfinity, served,444 ALPINE LN SONORA CA
1289835964,1200,Xfinity,35,Xfinity, served,422 ALPINE LN SONORA CA
1289835965,1200,Xfinity,35,Xfinity, served,47 ARBONA CIR S SONORA CA
1289835966,1200,Xfinity,35,Xfinity, served,302 LIVE OAK TER SONORA CA
1289835967,1200,Xfinity,35,Xfinity, served,280 ALPINE LN SONORA CA
1289835968,1200,Xfinity,35,Xfinity, served,302 ARBONA CIR N SONORA CA
1289835969,1200,Xfinity,35,Xfinity, served,765 ARBONA CIR N SONORA CA
1289835970,1200,Xfinity,35,Xfinity, served,538 SNELL ST SONORA CA
1289835971,1200,Xfinity,35,Xfinity, served,121 ARBONA CIR S SONORA CA
1289835972,1200,Xfinity,35,Xfinity, served,374 N FOREST RD SONORA CA
1289835973,1200,Xfinity,35,Xfinity, served,746 ARBONA CIR N SONORA CA
1289835974,1200,Xfinity,35,Xfinity, served,506 SNELL ST SONORA CA
1289835975,1200,Xfinity,35,Xfinity, served,375 ARBONA CIR N SONORA CA
1289835976,1200,Xfinity,35,Xfinity, served,338 ALPINE LN SONORA CA
1289835977,1200,Xfinity,35,Xfinity, served,395 ALPINE LN SONORA CA
1289835978,1200,Xfinity,35,Xfinity, served,351 ALPINE LN SONORA CA
1289835979,1200,Xfinity,35,Xfinity, served,709 ARBONA CIR N SONORA CA
1289835980,1200,Xfinity,35,Xfinity, served,219 ARBONA CIR S SONORA CA
1289835981,1200,Xfinity,35,Xfinity, served,415 ARBONA CIR N SONORA CA
1289835982,1200,Xfinity,35,Xfinity, served,655 ARBONA CIR N SONORA CA
1289835983,1200,Xfinity,35,Xfinity, served,36 ARBONA CIR S SONORA CA
1289835984,1200,Xfinity,35,Xfinity, served,364 ARBONA CIR N SONORA CA
1289835985,1200,Xfinity,35,Xfinity, served,460 ARBONA CIR N SONORA CA
1289835986,1200,Xfinity,35,Xfinity, served,386 CALAVERAS WAY SONORA CA
1289835987,1200,Xfinity,35,Xfinity, served,253 ARBONA CIR S SONORA CA
1289835988,1200,Xfinity,35,Xfinity, served,745 ARBONA CIR N SONORA CA
1289835989,1200,Xfinity,35,Xfinity, served,775 ARBONA CIR N SONORA CA
1289835990,1200,Xfinity,35,Xfinity, served,647 ARBONA CIR N SONORA CA
1289835991,1200,Xfinity,35,Xfinity, served,396 ALPINE LN SONORA CA
1289835992,1200,Xfinity,35,Xfinity, served,374 CALAVERAS WAY SONORA CA
1289835993,1200,Xfinity,35,Xfinity, served,356 ALPINE LN SONORA CA
1289835994,1200,Xfinity,35,Xfinity, served,15 ARBONA CIR S SONORA CA
1289835995,1200,Xfinity,35,Xfinity, served,187 ARBONA CIR S SONORA CA
1289835996,1200,Xfinity,35,Xfinity, served,740 ARBONA CIR N SONORA CA
1289835997,1200,Xfinity,35,Xfinity, served,800 ARBONA CIR N SONORA CA
1289835998,1200,Xfinity,35,Xfinity, served,704 GOLDEN GATE DR SONORA CA
1289835999,1200,Xfinity,35,Xfinity, served,700 GOLDEN GATE DR SONORA CA
1289836000,1200,Xfinity,35,Xfinity, served,299 ALPINE LN SONORA CA
1289836002,1200,Xfinity,35,Xfinity, served,526 ALPINE LN SONORA CA
1289836003,1200,Xfinity,35,Xfinity, served,730 ARBONA CIR N SONORA CA
1289836004,1200,Xfinity,35,Xfinity, served,248 ARBONA CIR S SONORA CA
1289836005,1200,Xfinity,35,Xfinity, served,308 BONANZA RD SONORA CA
1289836006,1200,Xfinity,35,Xfinity, served,734 ARBONA CIR N SONORA CA
1289836007,1200,Xfinity,35,Xfinity, served,738 ARBONA CIR N SONORA CA
1289836022,1200,Xfinity,35,Xfinity, served,494 SNELL ST SONORA CA
1289836023,1200,Xfinity,35,Xfinity, served,482 SNELL ST SONORA CA
1289836024,1200,Xfinity,35,Xfinity, served,362 ARBONA CIR N SONORA CA
1289836025,1200,Xfinity,35,Xfinity, served,385 ARBONA CIR N SONORA CA
1289836026,1200,Xfinity,35,Xfinity, served,421 ARBONA CIR N SONORA CA
1289836027,1200,Xfinity,35,Xfinity, served,425 ARBONA CIR N SONORA CA
1289836028,1200,Xfinity,35,Xfinity, served,20549 NASHUA RD SONORA CA
1289836029,1200,Xfinity,35,Xfinity, served,10825 ROBINWOOD LN SONORA CA
1289836030,1200,Xfinity,35,Xfinity, served,10817 COUNTRYSIDE CT SONORA CA
1289836031,1200,Xfinity,35,Xfinity, served,10929 ROBINWOOD LN SONORA CA
1289836032,1200,Xfinity,35,Xfinity, served,10870 MARTIN TERRACE CT SONORA CA
1289836033,1200,Xfinity,35,Xfinity, served,11080 NATHAN CT SONORA CA
1289836034,1200,Xfinity,35,Xfinity, served,10828 COUNTRYSIDE CT SONORA CA
1289836035,1200,Xfinity,35,Xfinity, served,20560 NASHUA RD SONORA CA
1289836036,1200,Xfinity,35,Xfinity, served,10847 MARTIN TERRACE CT SONORA CA
1289836037,1200,Xfinity,35,Xfinity, served,10814 COUNTRYSIDE CT SONORA CA
1289836038,1200,Xfinity,35,Xfinity, served,20552 NASHUA RD SONORA CA
1289836039,1200,Xfinity,35,Xfinity, served,10985 FAUN CT SONORA CA
1289836040,1200,Xfinity,35,Xfinity, served,20590 W WALNUT DR SONORA CA
1289836041,1200,Xfinity,35,Xfinity, served,10868 ROBINWOOD LN SONORA CA
1289836042,1200,Xfinity,35,Xfinity, served,10990 FAUN CT SONORA CA
1289836043,1200,Xfinity,35,Xfinity, served,10875 MARTIN TERRACE CT SONORA CA
1289836044,1200,Xfinity,35,Xfinity, served,10885 MARTIN TERRACE CT SONORA CA
1289836045,1200,Xfinity,35,Xfinity, served,10869 MARTIN TERRACE CT SONORA CA
1289836046,1200,Xfinity,35,Xfinity, served,20650 LORA LN SONORA CA
1289836047,1200,Xfinity,35,Xfinity, served,10911 MARTIN TERRACE CT SONORA CA
1289836048,1200,Xfinity,35,Xfinity, served,10857 MARTIN TERRACE CT SONORA CA
1289836049,1200,Xfinity,35,Xfinity, served,10849 COUNTRYSIDE CT SONORA CA
1289836050,1200,Xfinity,35,Xfinity, served,20555 DEERFIELD DR SONORA CA
1289836051,1200,Xfinity,35,Xfinity, served,10885 ROBINWOOD LN SONORA CA
1289836052,1200,Xfinity,35,Xfinity, served,10879 MARTIN TERRACE CT SONORA CA
1289836053,1200,Xfinity,35,Xfinity, served,20580 W WALNUT DR SONORA CA
1289836054,1200,Xfinity,35,Xfinity, served,20532 NASHUA RD SONORA CA
1289836055,1200,Xfinity,35,Xfinity, served,20714 JAMESTOWN RD SONORA CA
1289836056,1200,Xfinity,35,Xfinity, served,11004 FAUN CT SONORA CA
1289836057,1200,Xfinity,35,Xfinity, served,10999 FAUN CT SONORA CA
1289836058,1200,Xfinity,35,Xfinity, served,20709 GOPHER DR SONORA CA
1289836059,1200,Xfinity,35,Xfinity, served,10878 ROBINWOOD LN SONORA CA
1289836060,1200,Xfinity,35,Xfinity, served,10896 MARTIN TERRACE CT SONORA CA
1289836061,1200,Xfinity,35,Xfinity, served,10868 COUNTRYSIDE CT SONORA CA
1289836062,1200,Xfinity,35,Xfinity, served,20520 W WALNUT DR SONORA CA
1289836063,1200,Xfinity,35,Xfinity, served,20540 NASHUA RD SONORA CA
1289836064,1200,Xfinity,35,Xfinity, served,20570 W WALNUT DR SONORA CA
1289836065,1200,Xfinity,35,Xfinity, served,10853 MARTIN TERRACE CT SONORA CA
1289836066,1200,Xfinity,35,Xfinity, served,10936 ROBINWOOD LN SONORA CA
1289836067,1200,Xfinity,35,Xfinity, served,20653 LORA LN SONORA CA
1289836068,1200,Xfinity,35,Xfinity, served,20595 W WALNUT DR SONORA CA
1289836069,1200,Xfinity,35,Xfinity, served,10855 ROBINWOOD LN SONORA CA
1289836070,1200,Xfinity,35,Xfinity, served,10844 ROBINWOOD LN SONORA CA
1289836071,1200,Xfinity,35,Xfinity, served,10886 MARTIN TERRACE CT SONORA CA
1289836072,1200,Xfinity,35,Xfinity, served,10901 MARTIN TERRACE CT SONORA CA
1289836073,1200,Xfinity,35,Xfinity, served,11095 NATHAN CT SONORA CA
1289836074,1200,Xfinity,35,Xfinity, served,11100 NATHAN CT SONORA CA
1289836075,1200,Xfinity,35,Xfinity, served,11060 NATHAN CT SONORA CA
1289836076,1200,Xfinity,35,Xfinity, served,10813 COUNTRYSIDE CT SONORA CA
1289836077,1200,Xfinity,35,Xfinity, served,20701 GOPHER DR SONORA CA
1289836078,1200,Xfinity,35,Xfinity, served,10887 MARTIN TERRACE CT SONORA CA
1289836079,1200,Xfinity,35,Xfinity, served,10844 COUNTRYSIDE CT SONORA CA
1289836080,1200,Xfinity,35,Xfinity, served,20525 NASHUA RD SONORA CA
1289836081,1200,Xfinity,35,Xfinity, served,20699 GOPHER DR SONORA CA
1289836082,1200,Xfinity,35,Xfinity, served,10860 MARTIN TERRACE CT SONORA CA
1289836083,1200,Xfinity,35,Xfinity, served,11085 NATHAN CT SONORA CA
1289836084,1200,Xfinity,35,Xfinity, served,10884 MARTIN TERRACE CT SONORA CA
1289836085,1200,Xfinity,35,Xfinity, served,10837 COUNTRYSIDE CT SONORA CA
1289836086,1200,Xfinity,35,Xfinity, served,20697 GOPHER DR SONORA CA
1289836087,1200,Xfinity,35,Xfinity, served,10823 COUNTRYSIDE CT SONORA CA
1289836088,1200,Xfinity,35,Xfinity, served,10866 MARTIN TERRACE CT SONORA CA
1289836089,1200,Xfinity,35,Xfinity, served,11014 FAUN CT SONORA CA
1289836090,1200,Xfinity,35,Xfinity, served,10888 COUNTRYSIDE CT SONORA CA
1289836091,1200,Xfinity,35,Xfinity, served,20537 NASHUA RD SONORA CA
1289836092,1200,Xfinity,35,Xfinity, served,20708 GOPHER DR SONORA CA
1289836093,1200,Xfinity,35,Xfinity, served,20530 W WALNUT DR SONORA CA
1289836094,1200,Xfinity,35,Xfinity, served,10909 MARTIN TERRACE CT SONORA CA
1289836095,1200,Xfinity,35,Xfinity, served,10863 COUNTRYSIDE CT SONORA CA
1289836097,1200,Xfinity,35,Xfinity, served,10944 ROBINWOOD LN SONORA CA
1289836098,1200,Xfinity,35,Xfinity, served,20644 JAMESTOWN RD SONORA CA
1289836099,1200,Xfinity,35,Xfinity, served,10909 COUNTRYSIDE CT SONORA CA
1289836100,1200,Xfinity,35,Xfinity, served,10863 MARTIN TERRACE CT SONORA CA
1289836101,1200,Xfinity,35,Xfinity, served,10854 COUNTRYSIDE CT SONORA CA
1289836103,1200,Xfinity,35,Xfinity, served,20656 LORA LN SONORA CA
1289836104,1200,Xfinity,35,Xfinity, served,10824 ROBINWOOD LN SONORA CA
1289836105,1200,Xfinity,35,Xfinity, served,10820 COUNTRYSIDE CT SONORA CA
1289836106,1200,Xfinity,35,Xfinity, served,10876 MARTIN TERRACE CT SONORA CA
1289836107,1200,Xfinity,35,Xfinity, served,11070 NATHAN CT SONORA CA
1289836108,1200,Xfinity,35,Xfinity, served,20560 W WALNUT DR SONORA CA
1289836114,1200,Xfinity,35,Xfinity, served,11075 NATHAN CT SONORA CA
1289836116,1200,Xfinity,35,Xfinity, served,10959 ROBINWOOD LN SONORA CA
1289836118,1200,Xfinity,200,Xfinity, served,350 S WASHINGTON ST SONORA CA
1289836119,,,,,,395 S WASHINGTON ST SONORA CA
1289836120,1200,Xfinity,35,Xfinity, served,364 BARRETTA ST SONORA CA
1289836121,1200,Xfinity,35,Xfinity, served,378 S STEWART ST SONORA CA
1289836122,1200,Xfinity,35,Xfinity, served,359 S WASHINGTON ST SONORA CA
1289836123,10000,Vast Networks,10000,Vast Networks, served,170 CEMETERY LN SONORA CA
1289836124,1200,Xfinity,35,Xfinity, served,369 BARRETTA ST SONORA CA
1289836125,1200,Xfinity,35,Xfinity, served,381 BARRETTA ST SONORA CA
1289836126,1200,Xfinity,35,Xfinity, served,362 S STEWART ST SONORA CA
1289836127,1200,Xfinity,35,Xfinity, served,142 CEMETERY LN SONORA CA
1289836128,1200,Xfinity,35,Xfinity, served,375 S SHEPHERD ST SONORA CA
1289836129,1200,Xfinity,35,Xfinity, served,366 S SHEPHERD ST SONORA CA
1289836130,1200,Xfinity,35,Xfinity, served,365 S SHEPHERD ST SONORA CA
1289836135,1200,Xfinity,35,Xfinity, served,369 S STEWART ST SONORA CA
1289836137,10000,Vast Networks,10000,Vast Networks, served,412 W STOCKTON ST SONORA CA
1289836138,1200,Xfinity,35,Xfinity, served,80 S FOREST RD SONORA CA
1289836139,1200,Xfinity,35,Xfinity, served,4 S FOREST RD SONORA CA
1289836140,10000,Vast Networks,10000,Vast Networks, served,480 W STOCKTON ST SONORA CA
1289836141,10000,Vast Networks,10000,Vast Networks, served,181 FAIRVIEW LN SONORA CA
1289836142,1200,Xfinity,35,Xfinity, served,60 N FOREST RD SONORA CA
1289836144,10000,Vast Networks,10000,Vast Networks, served,87 N FOREST RD SONORA CA
1289836145,1200,Xfinity,35,Xfinity, served,153 S FOREST RD SONORA CA
1289836146,10000,Vast Networks,10000,Vast Networks, served,454 W STOCKTON ST SONORA CA
1289836147,1200,Xfinity,35,Xfinity, served,105 S FOREST RD SONORA CA
1289836148,1200,Xfinity,35,Xfinity, served,199 S FOREST RD BLDG 2 SONORA CA
1289836149,10000,Vast Networks,10000,Vast Networks, served,179 S FOREST RD SONORA CA
1289836150,1200,Xfinity,35,Xfinity, served,266 N FOREST HWY SONORA CA
1289836151,10000,Vast Networks,10000,Vast Networks, served,630 WOODS CREEK DR SONORA CA
1289836152,1200,Xfinity,35,Xfinity, served,644 WOODS CREEK DR SONORA CA
1289836153,1200,Xfinity,35,Xfinity, served,199 S FOREST RD SONORA CA
1289836154,10000,Vast Networks,10000,Vast Networks, served,193 FAIRVIEW LN SONORA CA
1289836155,1200,Xfinity,35,Xfinity, served,140 FAIRVIEW LN BLDG 2 SONORA CA
1289836156,1200,Xfinity,35,Xfinity, served,590 WOODS CREEK DR SONORA CA
1289836158,1200,Xfinity,35,Xfinity, served,311 FAIRVIEW LN SONORA CA
1289836159,1200,Xfinity,35,Xfinity, served,140 FAIRVIEW LN SONORA CA
1289836160,1200,Xfinity,35,Xfinity, served,1 S FOREST RD SONORA CA
1289836161,1200,Xfinity,35,Xfinity, served,40 N FOREST RD SONORA CA
1289836162,1200,Xfinity,35,Xfinity, served,175 FAIRVIEW LN SONORA CA
1289836163,1200,Xfinity,35,Xfinity, served,311 FAIRVIEW LN BLDG 2 SONORA CA
1289836164,1200,Xfinity,35,Xfinity, served,600 WOODS CREEK DR SONORA CA
1289836166,10000,Vast Networks,10000,Vast Networks, served,372 W STOCKTON ST SONORA CA
1289836167,1200,Xfinity,35,Xfinity, served,170 SYLVAN DR SONORA CA
1289836168,1200,Xfinity,35,Xfinity, served,333 FAIRVIEW LN SONORA CA
1289836169,10000,Vast Networks,10000,Vast Networks, served,179 FAIRVIEW LN SONORA CA
1289836170,1200,Xfinity,35,Xfinity, served,401 SYLVAN DR SONORA CA
1289836171,10000,Vast Networks,10000,Vast Networks, served,183 FAIRVIEW LN SONORA CA
1289836172,1200,Xfinity,35,Xfinity, served,206 SYLVAN DR BLDG 2 SONORA CA
1289836173,1200,Xfinity,35,Xfinity, served,680 WOODS CREEK DR SONORA CA
1289836174,10000,Vast Networks,10000,Vast Networks, served,144 FAIRVIEW LN SONORA CA
1289836175,1200,Xfinity,35,Xfinity, served,236 SYLVAN DR SONORA CA
1289836176,1200,Xfinity,35,Xfinity, served,650 WOODS CREEK DR SONORA CA
1289836177,1200,Xfinity,35,Xfinity, served,206 SYLVAN DR SONORA CA
1289836178,100,Xfinity,100,Xfinity, served,538 PONDEROSA DR SONORA CA
1289836179,1200,Xfinity,35,Xfinity, served,154 SYLVAN DR SONORA CA
1289836180,10000,Vast Networks,10000,Vast Networks, served,465 W STOCKTON ST SONORA CA
1289836181,1200,Xfinity,35,Xfinity, served,641 WOODS CREEK DR SONORA CA
1289836182,1200,Xfinity,35,Xfinity, served,49 N FOREST RD SONORA CA
1289836189,10000,Vast Networks,10000,Vast Networks, served,4 SOLINSKY ST SONORA CA
1289836192,1200,Xfinity,35,Xfinity, served,6 S FOREST RD SONORA CA
1289836193,10000,Vast Networks,10000,Vast Networks, served,180 FAIRVIEW LN SONORA CA
1289836194,10000,Vast Networks,10000,Vast Networks, served,185 FAIRVIEW LN SONORA CA
1289836196,1200,Xfinity,35,Xfinity, served,39 SYLVAN DR SONORA CA
1289836197,1200,Xfinity,35,Xfinity, served,20330 MIDLAND DR SONORA CA
1289836198,1200,Xfinity,35,Xfinity, served,20300 MIDLAND DR SONORA CA
1289836199,1200,Xfinity,35,Xfinity, served,20281 BROOK DR SONORA CA
1289836200,1200,Xfinity,35,Xfinity, served,20365 PHOENIX LAKE RD SONORA CA
1289836201,1200,Xfinity,35,Xfinity, served,20396 MEADOW BROOK DR SONORA CA
1289836202,1200,Xfinity,35,Xfinity, served,20405 BROOK DR SONORA CA
1289836203,1200,Xfinity,35,Xfinity, served,20304 PHOENIX LAKE RD SONORA CA
1289836204,1200,Xfinity,35,Xfinity, served,20315 BROOK DR SONORA CA
1289836205,1200,Xfinity,35,Xfinity, served,20397 BROOK DR SONORA CA
1289836206,1200,Xfinity,35,Xfinity, served,20310 MEADOW BROOK DR SONORA CA
1289836207,1200,Xfinity,35,Xfinity, served,20305 PHOENIX LAKE RD SONORA CA
1289836208,1200,Xfinity,35,Xfinity, served,20320 MIDLAND DR SONORA CA
1289836209,1200,Xfinity,35,Xfinity, served,20394 BROOK DR SONORA CA
1289836210,1200,Xfinity,35,Xfinity, served,20321 TURNER CT SONORA CA
1289836211,1200,Xfinity,35,Xfinity, served,20298 PHOENIX LAKE RD SONORA CA
1289836212,1200,Xfinity,35,Xfinity, served,20295 BROOK DR SONORA CA
1289836213,1200,Xfinity,35,Xfinity, served,20408 BROOK DR SONORA CA
1289836214,1200,Xfinity,35,Xfinity, served,20391 MEADOW BROOK DR SONORA CA
1289836215,1200,Xfinity,35,Xfinity, served,20355 PHOENIX LAKE RD SONORA CA
1289836216,1200,Xfinity,35,Xfinity, served,20425 BROOK DR SONORA CA
1289836217,1200,Xfinity,35,Xfinity, served,20350 BROOK DR SONORA CA
1289836218,1200,Xfinity,35,Xfinity, served,20287 BROOK DR SONORA CA
1289836219,1200,Xfinity,35,Xfinity, served,20306 BROOK DR SONORA CA
1289836220,1200,Xfinity,35,Xfinity, served,20443 BROOK DR SONORA CA
1289836221,1200,Xfinity,35,Xfinity, served,20400 BROOK DR SONORA CA
1289836222,1200,Xfinity,35,Xfinity, served,20357 BROOK DR SONORA CA
1289836223,1200,Xfinity,35,Xfinity, served,20351 BROOK DR SONORA CA
1289836224,1200,Xfinity,35,Xfinity, served,20415 BROOK DR SONORA CA
1289836225,1200,Xfinity,35,Xfinity, served,20315 PHOENIX LAKE RD SONORA CA
1289836226,1200,Xfinity,35,Xfinity, served,20321 BROOK DR SONORA CA
1289836228,1200,Xfinity,35,Xfinity, served,20327 BROOK DR SONORA CA
1289836229,1200,Xfinity,35,Xfinity, served,20331 TURNER CT SONORA CA
1289836230,1200,Xfinity,35,Xfinity, served,20343 BROOK DR SONORA CA
1289836231,1200,Xfinity,35,Xfinity, served,20354 PHOENIX LAKE RD SONORA CA
1289836232,1200,Xfinity,35,Xfinity, served,20445 PHOENIX LAKE RD SONORA CA
1289836233,1200,Xfinity,35,Xfinity, served,20405 PHOENIX LAKE RD SONORA CA
1289836234,1200,Xfinity,35,Xfinity, served,20307 MEADOW BROOK DR SONORA CA
1289836235,1200,Xfinity,35,Xfinity, served,20380 PHOENIX LAKE RD SONORA CA
1289836236,1200,Xfinity,35,Xfinity, served,20378 MEADOW BROOK DR SONORA CA
1289836237,1200,Xfinity,35,Xfinity, served,20444 PHOENIX LAKE RD SONORA CA
1289836238,1200,Xfinity,35,Xfinity, served,20350 MIDLAND DR SONORA CA
1289836239,1200,Xfinity,35,Xfinity, served,20311 TURNER CT SONORA CA
1289836240,1200,Xfinity,35,Xfinity, served,20268 BROOK DR SONORA CA
1289836242,1200,Xfinity,35,Xfinity, served,20375 BROOK DR SONORA CA
1289836243,1200,Xfinity,35,Xfinity, served,20363 BROOK DR SONORA CA
1289836244,1200,Xfinity,35,Xfinity, served,20383 BROOK DR SONORA CA
1289836245,1200,Xfinity,35,Xfinity, served,20370 BROOK DR SONORA CA
1289836246,1200,Xfinity,35,Xfinity, served,20323 BROOK DR SONORA CA
1289836247,1200,Xfinity,35,Xfinity, served,20395 PHOENIX LAKE RD SONORA CA
1289836260,1200,Xfinity,35,Xfinity, served,20346 BROOK DR SONORA CA
1289836261,1200,Xfinity,35,Xfinity, served,20309 TURNER CT SONORA CA
1289836262,1200,Xfinity,35,Xfinity, served,20298 BROOK DR SONORA CA
1289836263,1200,Xfinity,35,Xfinity, served,20290 BROOK DR SONORA CA
1289836264,1200,Xfinity,35,Xfinity, served,15275 TUOLUMNE RD SONORA CA
1289836265,,,,,,15171 TUOLUMNE RD SONORA CA
1289836266,,,,, served,18415 BLUE BELL RD E SONORA CA
1289836267,1200,Xfinity,35,Xfinity, served,15649 TUOLUMNE RD SONORA CA
1289836269,,,,, served,15550 TUOLUMNE RD SONORA CA
1289836270,1200,Xfinity,35,Xfinity, served,15539 TUOLUMNE RD SONORA CA
1289836271,1200,Xfinity,35,Xfinity, served,18235 HATLER DR SONORA CA
1289836272,1200,Xfinity,35,Xfinity, served,15495 TUOLUMNE RD SONORA CA
1289836273,,,,, served,15291 TUOLUMNE RD SONORA CA
1289836274,1200,Xfinity,35,Xfinity, served,15279 TUOLUMNE RD SONORA CA
1289836275,1200,Xfinity,35,Xfinity, served,15257 TUOLUMNE RD SONORA CA
1289836276,1200,Xfinity,35,Xfinity, served,15107 TUOLUMNE RD SONORA CA
1289836277,1200,Xfinity,35,Xfinity, served,18127 HATLER DR SONORA CA
1289836278,1200,Xfinity,35,Xfinity, served,15327 COUNTY HWY-E17 SONORA CA
1289836279,1200,Xfinity,35,Xfinity, served,15283 TUOLUMNE RD SONORA CA
1289836280,1200,Xfinity,35,Xfinity, served,18191 HATLER DR SONORA CA
1289836281,10,Verizon,1,Verizon, served,18354 BLUE BELL RD E SONORA CA
1289836282,1200,Xfinity,35,Xfinity, served,15425 COUNTY HWY-E17 SONORA CA
1289836283,1200,Xfinity,35,Xfinity, served,18061 HATLER DR SONORA CA
1289836284,1200,Xfinity,35,Xfinity, served,15369 TUOLUMNE RD SONORA CA
1289836285,1200,Xfinity,35,Xfinity, served,15263 TUOLUMNE RD SONORA CA
1289836286,1200,Xfinity,35,Xfinity, served,15191 TUOLUMNE RD SONORA CA
1289836290,,,,, served,18495 ZEKARIAS CT SONORA CA
1289836291,,,,, served,15881 GRANITE PARK WAY SONORA CA
1289836292,1200,Xfinity,35,Xfinity, served,15925 MORRIS RD SONORA CA
1289836294,,,,, served,15995 GRANITE PARK WAY SONORA CA
1289836295,10,Frontier,10,Frontier, served,18373 ROBIN RDG SONORA CA
1289836296,1200,Xfinity,35,Xfinity, served,15996 MCCOLLOUGH LN SONORA CA
1289836297,1200,Xfinity,35,Xfinity, served,15997 MORRIS RD SONORA CA
1289836298,1200,Xfinity,35,Xfinity, served,15755 TUOLUMNE RD SONORA CA
1289836299,10,Frontier,10,Frontier, served,17899 ROBIN RDG SONORA CA
1289836300,,,,, served,18515 ZEKARIAS CT SONORA CA
1289836301,,,,, served,17850 ROBIN RDG SONORA CA
1289836302,100,Cal.net,20,Cal.net, served,18332 ZEKARIAS CT SONORA CA
1289836303,1200,Xfinity,35,Xfinity, served,15969 MORRIS RD SONORA CA
1289836304,100,Cal.net,20,Cal.net, served,18470 MIKA LN SONORA CA
1289836305,1200,Xfinity,35,Xfinity, served,15895 MORRIS RD SONORA CA
1289836306,,,,, served,18235 MORLAN LN SONORA CA
1289836307,,,,, served,15805 TUOLUMNE RD SONORA CA
1289836308,,,,, served,17944 ROBIN RDG SONORA CA
1289836309,10,Frontier,10,Frontier, served,16436 ISOM LN SONORA CA
1289836310,,,,, served,17780 ROBIN RDG SONORA CA
1289836311,1200,Xfinity,35,Xfinity, served,15715 TUOLUMNE RD SONORA CA
1289836312,,,,, served,15900 GRANITE PARK WAY SONORA CA
1289836313,10,Frontier,10,Frontier, served,18221 ROBIN RDG SONORA CA
